Instruction,Stimulus,Key,RT,START,END,Phase,Block,TrialN,NbackLevel,ISI,LetterN,Letter,Letter_isSame,Letter_Resp,Letter_RT,Letter_Accuracy,Letter_Timeout,Trial_A_measure,Trial_HR,Trial_FAR,Trial_CDR,Trial_MSR,Trial_ACC,Trial_RT,Trial_HitsCount,Trial_FAsCount,Trial_SameNoRespCount,Trial_DiffNoRespCount,Trial_NoRespCount,Trial_CDsCount,Trial_CorrectRespCount,Trial_SameLetterCount,Trial_DiffLetterCount,Trial_InvalidLetterCount,TrialCountCali,PID,SONA,Age,Gender,Run,TIME,EXPERIMENTER,frameRate,
,,,,,,calibration,0,23,2,1068,9,F,0,left,0.5874301510048099,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,23,2,1068,10,J,1,right,0.6887949029915035,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,23,2,1068,11,N,0,left,0.5767152009939309,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,23,2,1068,,,,,,,,0.08333333333333331,0.3333333333333333,1.0,0.0,0.0,0.0,0.5916951005426447,1,8,0,0,0,0,1,3,8,0,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,Calibration,0,,2,1068,,,,,,,,,,,,,,,,,,,,,,,,,5,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,20,2,1250,1,C,0,left,1.0034713780041784,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,20,2,1250,2,C,0,left,0.5808855789946392,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,20,2,1250,3,C,1,right,0.5758434379822575,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,20,2,1250,4,C,1,right,0.5340596299793106,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
,,,,,,calibration,0,20,2,1250,5,N,0,left,0.431831730005797,0,0,,,,,,,,,,,,,,,,,,,93,150124,21,Female,1,2024/03/15_10:26:35,YZ,None,
