,END,Phase,Block,TrialN,NbackLevel,ISI,Letter_Resp,Letter_RT,Letter_Accuracy,Trial_A_measure,Trial_ACC,Trial_RT,TrialCountCali,CaliEnd_A_measure,ISI_calibrated,TrialIndex,TrialNumber_total,TrialNumber_valid,CueLearning,TrialDemandLearning,CueMapping,OfflineRatingTimePoint,CueFigure,TrialDemand,OfflineRating,OfflineRatingRT,PhaseType,CueLeft,CueDemandLeft,CueRight,CueDemandRight,Choice,ChoiceDemand,TaskDemand,ChoiceRT,CueCheck,CueDemandCheck,CorrectAnswer,Answer,AnswerDemand,AnswerRT,AnswerACC,DemandRatingQuesIndex,QuesTLX,DemandLevel,DemandRating,DemandRatingRT,PID,Age,Gender,BAI_bis,BAI_bas_d,BAI_bas_rr,BAI_bas_fs,NFC,BFI_ext,BFI_agr,BFI_con,BFI_neu,BFI_open,UPPS_lps,UPPS_lpm,UPPS_pu,UPPS_ss,Task_A_measure,Task_ACC,Task_RT,Task_RT_z,cue_i_on_zyg_values,cue_i_on_zyg_zvalues,cue_e_on_zyg_values,cue_e_on_zyg_zvalues,cue_i_on_cor_values,cue_i_on_cor_zvalues,cue_e_on_cor_values,cue_e_on_cor_zvalues,cue_i_on_scr_values,cue_i_on_scr_zvalues,cue_e_on_scr_values,cue_e_on_scr_zvalues,cue_e_true_zyg_values,cue_e_true_zyg_zvalues,cue_e_true_cor_values,cue_e_true_cor_zvalues,cue_e_true_scr_values,cue_e_true_scr_zvalues,cue_e_false_zyg_values,cue_e_false_zyg_zvalues,cue_e_false_cor_values,cue_e_false_cor_zvalues,cue_e_false_scr_values,cue_e_false_scr_zvalues,OfflineRating_z,cue_i_off_zyg_values,cue_i_off_zyg_zvalues,cue_i_off_cor_values,cue_i_off_cor_zvalues,cue_i_off_scr_values,cue_i_off_scr_zvalues,DemandRating_z
0,240626_143711,PRACTICE,0.0,1,3.0,1472.0,,,,,,,,,,31.0,1.0,1.0,cue2.png,Hard,A,,,,,,,,,,,,,,,,,,,,,,,,,,,29,32,Male,1.1428571428571428,0.25,0.0,0.5,3.5,1.75,2.888888888888889,2.6666666666666665,1.75,3.111111111111111,2.25,2.25,1.25,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,240626_144013,LEARNING,1.0,1,1.0,1472.0,,,,,,,,,,1.0,1.0,1.0,cue1.png,Easy,A,,,,,,,,,,,,,,,,,,,,,,,,,,,29,32,Male,1.1428571428571428,0.25,0.0,0.5,3.5,1.75,2.888888888888889,2.6666666666666665,1.75,3.111111111111111,2.25,2.25,1.25,1.75,0.9166666666666666,0.8888888888888888,0.4205907374853268,-1.03014039876521,0.009036533790778947,-0.22330518187104054,0.00812233885314496,-0.4292265542974711,0.010784778791993495,-0.7266248346323879,,,7.919004812747846e+45,0.7478192709631161,,,,,,,,,,,,,,,,,,,,,,
1,240626_144035,LEARNING,1.0,2,3.0,1472.0,,,,,,,,,,2.0,2.0,2.0,cue2.png,Hard,A,,,,,,,,,,,,,,,,,,,,,,,,,,,29,32,Male,1.1428571428571428,0.25,0.0,0.5,3.5,1.75,2.888888888888889,2.6666666666666665,1.75,3.111111111111111,2.25,2.25,1.25,1.75,0.8194444444444444,0.8333333333333334,0.6328173110830702,0.6421014271003014,,,,,,,0.013000738496925556,0.2163487098338551,9.093832764795955e+44,-0.08011240833885169,1.768765203992635e+45,3.4738761696210485,,,,,,,,,,,,,,,,,,,,
2,240626_144056,LEARNING,1.0,3,1.0,1472.0,,,,,,,,,,3.0,3.0,3.0,cue1.png,Easy,A,,,,,,,,,,,,,,,,,,,,,,,,,,,29,32,Male,1.1428571428571428,0.25,0.0,0.5,3.5,1.75,2.888888888888889,2.6666666666666665,1.75,3.111111111111111,2.25,2.25,1.25,1.75,1.0,1.0,0.5187174333518164,-0.2569499246403754,,,,,,,0.012429151946717239,-0.05294516193192564,-1.3123468627350982e+45,-0.34252896757795276,-1.4243255403624507e+45,-2.624281267589897,,,,,,,,,,,,,,,,,,,,
3,240626_144116,LEARNING,1.0,4,3.0,1472.0,,,,,,,,,,4.0,4.0,4.0,cue2.png,Hard,A,,,,,,,,,,,,,,,,,,,,,,,,,,,29,32,Male,1.1428571428571428,0.25,0.0,0.5,3.5,1.75,2.888888888888889,2.6666666666666665,1.75,3.111111111111111,2.25,2.25,1.25,1.75,0.5,0.6666666666666667,0.5468885666535547,-0.034975142733514215,0.011125468793076795,0.4361407029920692,0.012081376315865087,0.9992517415325662,,,,,-1.3016284696768104e+45,-0.3412629795187898,-1.5641448660393517e+45,-2.8913078975877315,,,,,,,,,,,,,,,,,,,,
4,240626_144137,LEARNING,1.0,5,3.0,1472.0,,,,,,,,,,5.0,5.0,5.0,cue2.png,Hard,A,,,,,,,,,,,,,,,,,,,,,,,,,,,29,32,Male,1.1428571428571428,0.25,0.0,0.5,3.5,1.75,2.888888888888889,2.6666666666666665,1.75,3.111111111111111,2.25,2.25,1.25,1.75,0.5,0.6666666666666667,0.5141453889146861,-0.2929754034853412,0.011625432026230802,0.5939717012393072,0.009877948166098898,0.20422281897234396,0.012944055350817552,0.1778317815291079,0.00945728053477299,-1.4530949006212444,,,,,,,,,,,,,,,,,,,,,,,,
5,240626_144157,LEARNING,1.0,6,1.0,1472.0,,,,,,,,,,6.0,6.0,6.0,cue1.png,Easy,A,,,,,,,,,,,,,,,,,,,,,,,,,,,29,32,Male,1.1428571428571428,0.25,0.0,0.5,3.5,1.75,2.888888888888889,2.6666666666666665,1.75,3.111111111111111,2.25,2.25,1.25,1.75,1.0,1.0,0.4762736666792382,-0.5913860919588523,0.010653313269248019,0.28708818730260444,0.010317539642144522,0.3628338168414124,0.012687324701937803,0.07029496184669543,,,,,,,,,,,,,,,,,,,,,,,,,,
6,240626_144219,LEARNING,1.0,7,3.0,1472.0,,,,,,,,,,7.0,7.0,7.0,cue2.png,Hard,A,,,,,,,,,,,,,,,,,,,,,,,,,,,29,32,Male,1.1428571428571428,0.25,0.0,0.5,3.5,1.75,2.888888888888889,2.6666666666666665,1.75,3.111111111111111,2.25,2.25,1.25,1.75,0.8194444444444444,0.8333333333333334,0.6307566777233862,0.6258646418880561,0.010189013481895045,0.1405156114321565,0.009443537747268825,0.047481221898686025,0.01023078429847045,-0.9586766220406834,0.012199811413598098,-0.16099529028776774,1.8447784589851442e+44,-0.1657336030596764,9.458008141483878e+43,0.27652123238210474,,,,,,,,,,,,,,,,,,,,
7,240626_144242,LEARNING,1.0,8,3.0,1472.0,,,,,,,,,,8.0,8.0,8.0,cue2.png,Hard,A,,,,,,,,,,,,,,,,,,,,,,,,,,,29,32,Male,1.1428571428571428,0.25,0.0,0.5,3.5,1.75,2.888888888888889,2.6666666666666665,1.75,3.111111111111111,2.25,2.25,1.25,1.75,0.8194444444444444,0.8333333333333334,0.7539438666620603,1.5965195710134752,0.009852752937551959,0.034363130878690244,0.006174365665321314,-1.1320836113138166,0.009795124981293611,-1.1411613298020562,0.010876775276647824,-0.7843226300852686,5.103940844002496e+44,-0.12723846073874356,,,,,,,,,,,,,,,,,,,,,,
8,240626_144302,LEARNING,1.0,9,1.0,1472.0,,,,,,,,,,9.0,9.0,9.0,cue1.png,Easy,A,,,,,,,,,,,,,,,,,,,,,,,,,,,29,32,Male,1.1428571428571428,0.25,0.0,0.5,3.5,1.75,2.888888888888889,2.6666666666666665,1.75,3.111111111111111,2.25,2.25,1.25,1.75,1.0,1.0,0.4359452888990442,-0.9091540271900453,0.006316905080274022,-1.081851742451063,0.007246534433584646,-0.7452295263618892,0.01109426553394515,-0.5969900593978148,0.010181192769961116,-1.1120352158519258,5.38303748359966e+46,6.170576760183958,,,,,,,,,,,,,,,,,,,,,,
