,END,Phase,Block,TrialN,NbackLevel,ISI,Letter_Resp,Letter_RT,Letter_Accuracy,Trial_A_measure,Trial_ACC,Trial_RT,TrialCountCali,CaliEnd_A_measure,ISI_calibrated,TrialIndex,TrialNumber_total,TrialNumber_valid,CueLearning,TrialDemandLearning,CueMapping,OfflineRatingTimePoint,CueFigure,TrialDemand,OfflineRating,OfflineRatingRT,PhaseType,CueLeft,CueDemandLeft,CueRight,CueDemandRight,Choice,ChoiceDemand,TaskDemand,ChoiceRT,CueCheck,CueDemandCheck,CorrectAnswer,Answer,AnswerDemand,AnswerRT,AnswerACC,DemandRatingQuesIndex,QuesTLX,DemandLevel,DemandRating,DemandRatingRT,PID,Age,Gender,BAI_bis,BAI_bas_d,BAI_bas_rr,BAI_bas_fs,NFC,BFI_ext,BFI_agr,BFI_con,BFI_neu,BFI_open,UPPS_lps,UPPS_lpm,UPPS_pu,UPPS_ss,Task_A_measure,Task_ACC,Task_RT,Task_RT_z,cue_i_on_zyg_values,cue_i_on_zyg_zvalues,cue_e_on_zyg_values,cue_e_on_zyg_zvalues,cue_i_on_cor_values,cue_i_on_cor_zvalues,cue_e_on_cor_values,cue_e_on_cor_zvalues,cue_i_on_scr_values,cue_i_on_scr_zvalues,cue_e_on_scr_values,cue_e_on_scr_zvalues,cue_e_true_zyg_values,cue_e_true_zyg_zvalues,cue_e_true_cor_values,cue_e_true_cor_zvalues,cue_e_true_scr_values,cue_e_true_scr_zvalues,cue_e_false_zyg_values,cue_e_false_zyg_zvalues,cue_e_false_cor_values,cue_e_false_cor_zvalues,cue_e_false_scr_values,cue_e_false_scr_zvalues,OfflineRating_z,cue_i_off_zyg_values,cue_i_off_zyg_zvalues,cue_i_off_cor_values,cue_i_off_cor_zvalues,cue_i_off_scr_values,cue_i_off_scr_zvalues,DemandRating_z
0,240626_092819,PRACTICE,0.0,1,1.0,426.0,,,,,,,,,,9.0,1.0,1.0,cue2.png,Easy,B,,,,,,,,,,,,,,,,,,,,,,,,,,,28,21,Male,2.0,1.0,1.0,0.0,2.1666666666666665,1.0,2.2222222222222223,1.5555555555555556,1.375,3.0,1.5,2.0,0.75,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,240626_093112,LEARNING,1.0,1,1.0,426.0,,,,,,,,,,1.0,1.0,1.0,cue2.png,Easy,B,,,,,,,,,,,,,,,,,,,,,,,,,,,28,21,Male,2.0,1.0,1.0,0.0,2.1666666666666665,1.0,2.2222222222222223,1.5555555555555556,1.375,3.0,1.5,2.0,0.75,0.5,0.8458333333333333,0.7990196078431372,0.4339681400296589,-0.11764921344223518,0.009756880679312836,-0.06908638470839244,0.008129159758349491,-0.19907199022497032,,,,,9.524388512016744e+45,-0.1750323010280917,,,,,,,,,,,,,,,,,,,,,,
1,240626_093145,LEARNING,1.0,2,3.0,426.0,,,,,,,,,,2.0,2.0,2.0,cue1.png,Hard,B,,,,,,,,,,,,,,,,,,,,,,,,,,,28,21,Male,2.0,1.0,1.0,0.0,2.1666666666666665,1.0,2.2222222222222223,1.5555555555555556,1.375,3.0,1.5,2.0,0.75,0.5,0.9,0.5294117647058824,0.6918550111456878,2.8033312234269085,0.007230528173340633,-0.7203786761522272,0.008506308832925349,-0.02374186665488166,,,,,1.8647404059007796e+45,-0.17648159694393872,1.779029763661171e+45,-0.176019030245008,,,,,,,,,,,,,,,,,,,,
2,240626_093213,LEARNING,1.0,3,1.0,426.0,,,,,,,,,,3.0,3.0,3.0,cue2.png,Easy,B,,,,,,,,,,,,,,,,,,,,,,,,,,,28,21,Male,2.0,1.0,1.0,0.0,2.1666666666666665,1.0,2.2222222222222223,1.5555555555555556,1.375,3.0,1.5,2.0,0.75,0.5,1.0,0.9411764705882352,0.4433228999987477,-0.011691625360828616,0.007725269762317747,-0.5928345656625986,0.015412139352854206,3.186660067314817,,,,,-1.1096492769251378e+45,-0.17704438661256788,-1.6172777977468138e+45,-0.1774181108425476,,,,,,,,,,,,,,,,,,,,
3,240626_093245,LEARNING,1.0,4,3.0,426.0,,,,,,,,,,4.0,4.0,4.0,cue1.png,Hard,B,,,,,,,,,,,,,,,,,,,,,,,,,,,28,21,Male,2.0,1.0,1.0,0.0,2.1666666666666665,1.0,2.2222222222222223,1.5555555555555556,1.375,3.0,1.5,2.0,0.75,0.5,0.85,0.5882352941176471,0.6284587900387123,2.0852678306550056,0.013989763890075321,1.022148587147102,0.011407432454089216,1.3249406498349097,,,,,-1.1105113249374703e+45,-0.1770445497222364,-1.7648006690723312e+45,-0.17747888166004075,,,,,,,,,,,,,,,,,,,,
4,240626_093318,LEARNING,1.0,5,3.0,426.0,,,,,,,,,,5.0,5.0,5.0,cue1.png,Hard,B,,,,,,,,,,,,,,,,,,,,,,,,,,,28,21,Male,2.0,1.0,1.0,0.0,2.1666666666666665,1.0,2.2222222222222223,1.5555555555555556,1.375,3.0,1.5,2.0,0.75,0.5,0.9,0.6470588235294117,0.7484237454746935,3.4440624308683687,0.011988757360201205,0.5062902004196054,0.00935709012395661,0.3717717351095789,0.019952101381611416,-0.051540954340538334,0.014814303277742712,-1.1869317278974922,3.0831522898927984e+49,5.656853960655467,1.4161242884740362e+49,5.656854110033323,,,,,,,,,,,,,,,,,,,,
5,240626_093344,LEARNING,1.0,6,1.0,426.0,,,,,,,,,,6.0,6.0,6.0,cue2.png,Easy,B,,,,,,,,,,,,,,,,,,,,,,,,,,,28,21,Male,2.0,1.0,1.0,0.0,2.1666666666666665,1.0,2.2222222222222223,1.5555555555555556,1.375,3.0,1.5,2.0,0.75,0.5,1.0,1.0,0.3954585117753595,-0.5538322198710575,0.006982331014907257,-0.7843637675691175,0.010601407009122963,0.9502332717895092,0.014069375232812311,-0.9476314482141036,0.017282493134697468,-0.5212422330469946,-1.5715296932538902e+44,-0.17686416305799474,-3.2622846446932195e+44,-0.17688627382837974,,,,,,,,,,,,,,,,,,,,
6,240626_093414,LEARNING,1.0,7,3.0,426.0,,,,,,,,,,7.0,7.0,7.0,cue1.png,Hard,B,,,,,,,,,,,,,,,,,,,,,,,,,,,28,21,Male,2.0,1.0,1.0,0.0,2.1666666666666665,1.0,2.2222222222222223,1.5555555555555556,1.375,3.0,1.5,2.0,0.75,0.5,0.8458333333333333,0.7990196078431372,0.5710041666403413,1.4345025155071152,0.008192207932550714,-0.47245816128723617,0.006299934638057321,-1.049447313932225,0.0171062461090313,-0.4850379066369818,0.03580824857821988,4.475294296820267,,,,,,,,,,,,,,,,,,,,,,,,
7,240626_093443,LEARNING,1.0,8,3.0,426.0,,,,,,,,,,8.0,8.0,8.0,cue1.png,Hard,B,,,,,,,,,,,,,,,,,,,,,,,,,,,28,21,Male,2.0,1.0,1.0,0.0,2.1666666666666665,1.0,2.2222222222222223,1.5555555555555556,1.375,3.0,1.5,2.0,0.75,0.5,0.9125,0.9166666666666666,0.5625040352700607,1.338224960407242,0.013573371606781732,0.9148028847224713,0.008614293775351604,0.026458477388375857,0.020770872347846227,0.07317892228544798,0.01370357064586902,-1.4865047297646314,,,,,,,,,,,,,,,,,,,,,,,,
8,240626_093510,LEARNING,1.0,9,1.0,426.0,,,,,,,,,,9.0,9.0,9.0,cue2.png,Easy,B,,,,,,,,,,,,,,,,,,,,,,,,,,,28,21,Male,2.0,1.0,1.0,0.0,2.1666666666666665,1.0,2.2222222222222223,1.5555555555555556,1.375,3.0,1.5,2.0,0.75,0.5,1.0,1.0,0.4248448353096404,-0.22098520139479738,0.007872384314064208,-0.5549085148501395,0.00975462590703155,0.5565792891210681,0.018028147254487877,-0.34460865124772144,0.017600282957198593,-0.4355319114470136,,,,,,,,,,,,,,,,,,,,,,,,
