subj_idx,ChoiceRT,ChoiceDemand,TaskDemand,trial,DemandAversive_on,DemandAversive_off_T1,DemandAversive_off_T2,DemandAversive_off_T3,DemandAvoidance_true,response,rt,split_by,feedback,q_init
54,0.015874316,hard,mid,17,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,0,0.015874316,0,0.5,0.5
54,0.016471421,hard,mid,18,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,0,0.016471421,0,0.5,0.5
54,0.016164176,hard,mid,19,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,0,0.016164176,0,0.5,0.5
54,0.017106173,hard,mid,20,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,0,0.017106173,0,0.5,0.5
54,0.016283339,hard,mid,21,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,0,0.016283339,0,0.5,0.5
54,0.016808389,hard,mid,22,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,0,0.016808389,0,0.5,0.5
54,0.016417933,hard,mid,23,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,0,0.016417933,0,0.5,0.5
54,0.016823911,easy,mid,24,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.016823911,0,0.5,0.5
54,0.015382819,hard,mid,25,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,0,0.015382819,0,0.5,0.5
54,0.016019867,hard,mid,26,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,0,0.016019867,0,0.5,0.5
54,0.016393097,hard,mid,27,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,0,0.016393097,0,0.5,0.5
54,0.016643218,easy,mid,28,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.016643218,0,0.5,0.5
54,0.017710967,hard,mid,29,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,0,0.017710967,0,0.5,0.5
54,0.015110869,hard,mid,30,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,0,0.015110869,0,0.5,0.5
54,0.015738204,hard,mid,31,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,0,0.015738204,0,0.5,0.5
54,0.017105259,hard,mid,32,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,0,0.017105259,0,0.5,0.5
54,0.017235293,hard,mid,33,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,0,0.017235293,0,0.5,0.5
54,0.016765867,hard,mid,34,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,0,0.016765867,0,0.5,0.5
54,0.016059656,hard,mid,35,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,0,0.016059656,0,0.5,0.5
54,0.016730899,hard,mid,36,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,0,0.016730899,0,0.5,0.5
54,0.016500597,hard,mid,37,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,0,0.016500597,0,0.5,0.5
54,0.017568866,hard,mid,38,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,0,0.017568866,0,0.5,0.5
54,0.016538614,easy,mid,39,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.016538614,0,0.5,0.5
54,0.01687652,easy,mid,40,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.01687652,0,0.5,0.5
54,0.017430628,easy,mid,41,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.017430628,0,0.5,0.5
54,0.016581809,easy,mid,42,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.016581809,0,0.5,0.5
54,0.016381901,easy,mid,44,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.016381901,0,0.5,0.5
54,0.016560146,easy,mid,45,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.016560146,0,0.5,0.5
54,0.017292494,easy,mid,46,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.017292494,0,0.5,0.5
54,0.017122065,easy,mid,47,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.017122065,0,0.5,0.5
54,0.017337326,easy,mid,48,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.017337326,0,0.5,0.5
54,0.016515272,easy,mid,49,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.016515272,0,0.5,0.5
54,0.015826585,easy,mid,50,no_demand_aversive,no_demand_aversive,no_demand_aversive,demand_aversive,no_demand_avoid,1,0.015826585,0,0.5,0.5
56,0.015193572,easy,mid,1,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.015193572,0,0.5,1
56,0.015663387,hard,mid,2,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.015663387,0,0.5,1
56,0.0170675,easy,mid,3,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.0170675,0,0.5,1
56,0.015925433,easy,mid,4,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.015925433,0,0.5,1
56,0.016059511,hard,mid,5,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.016059511,0,0.5,1
56,0.015305269,easy,mid,6,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.015305269,0,0.5,1
56,0.016475461,easy,mid,7,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.016475461,0,0.5,1
56,0.01543369,easy,mid,8,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.01543369,0,0.5,1
56,0.015348147,easy,mid,9,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.015348147,0,0.5,1
56,0.016996134,easy,mid,10,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.016996134,0,0.5,1
56,0.015986916,hard,mid,11,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.015986916,0,0.5,1
56,0.015986491,easy,mid,12,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.015986491,0,0.5,1
56,0.017257816,hard,mid,13,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.017257816,0,0.5,1
56,0.016669727,easy,mid,14,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.016669727,0,0.5,1
56,0.015597522,hard,mid,15,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.015597522,0,0.5,1
56,0.016527062,hard,mid,16,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.016527062,0,0.5,1
56,0.016232033,easy,mid,17,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.016232033,0,0.5,1
56,0.017243793,easy,mid,18,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.017243793,0,0.5,1
56,0.016966385,easy,mid,19,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.016966385,0,0.5,1
56,0.015330197,easy,mid,20,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.015330197,0,0.5,1
56,0.016292967,easy,mid,21,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.016292967,0,0.5,1
56,0.016514467,easy,mid,22,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.016514467,0,0.5,1
56,0.01572765,easy,mid,23,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.01572765,0,0.5,1
56,0.016707878,easy,mid,24,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.016707878,0,0.5,1
56,0.016578388,easy,mid,25,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.016578388,0,0.5,1
56,0.015818501,hard,mid,26,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.015818501,0,0.5,1
56,0.015823878,easy,mid,27,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.015823878,0,0.5,1
56,0.015720987,easy,mid,28,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.015720987,0,0.5,1
56,0.016243637,easy,mid,29,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.016243637,0,0.5,1
56,0.015663772,easy,mid,30,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.015663772,0,0.5,1
56,0.014881172,easy,mid,31,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.014881172,0,0.5,1
56,0.016912471,easy,mid,32,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.016912471,0,0.5,1
56,0.015788275,easy,mid,34,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.015788275,0,0.5,1
56,0.016089296,easy,mid,35,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.016089296,0,0.5,1
56,0.015831665,easy,mid,36,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.015831665,0,0.5,1
56,0.015707693,hard,mid,37,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.015707693,0,0.5,1
56,0.01584401,easy,mid,38,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.01584401,0,0.5,1
56,0.016107726,easy,mid,39,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.016107726,0,0.5,1
56,0.015757123,hard,mid,40,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.015757123,0,0.5,1
56,0.015371916,hard,mid,41,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.015371916,0,0.5,1
56,0.016790364,easy,mid,42,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.016790364,0,0.5,1
56,0.016369913,hard,mid,43,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.016369913,0,0.5,1
56,0.016584974,easy,mid,44,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.016584974,0,0.5,1
56,0.015933856,hard,mid,45,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.015933856,0,0.5,1
56,0.015820291,easy,mid,46,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.015820291,0,0.5,1
56,0.015738222,easy,mid,47,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.015738222,0,0.5,1
56,0.016291793,easy,mid,48,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.016291793,0,0.5,1
56,0.015776061,hard,mid,49,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.015776061,0,0.5,1
56,0.015984906,easy,mid,50,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.015984906,0,0.5,1
57,0.016412811,easy,mid,1,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,1,0.016412811,0,0.5,1
57,0.01567292,easy,mid,2,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,1,0.01567292,0,0.5,1
57,0.015907507,hard,mid,3,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,0,0.015907507,0,0.5,1
57,0.016026058,easy,mid,4,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,1,0.016026058,0,0.5,1
57,0.016427882,hard,mid,5,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,0,0.016427882,0,0.5,1
57,0.016060489,easy,mid,6,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,1,0.016060489,0,0.5,1
57,0.016610589,easy,mid,7,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,1,0.016610589,0,0.5,1
57,0.015380098,easy,mid,8,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,1,0.015380098,0,0.5,1
57,0.015732594,easy,mid,9,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,1,0.015732594,0,0.5,1
57,0.016507744,easy,mid,10,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,1,0.016507744,0,0.5,1
57,0.01625549,easy,mid,11,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,1,0.01625549,0,0.5,1
57,0.015893361,easy,mid,12,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,1,0.015893361,0,0.5,1
57,0.016404327,easy,mid,13,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,1,0.016404327,0,0.5,1
57,0.017015458,easy,mid,14,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,1,0.017015458,0,0.5,1
57,0.015894597,easy,mid,15,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,1,0.015894597,0,0.5,1
57,0.016406845,easy,mid,16,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,1,0.016406845,0,0.5,1
57,0.016000852,easy,mid,17,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,1,0.016000852,0,0.5,1
57,0.016349656,easy,mid,18,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,1,0.016349656,0,0.5,1
57,0.015462108,easy,mid,19,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,1,0.015462108,0,0.5,1
57,0.01540634,easy,mid,20,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,1,0.01540634,0,0.5,1
57,0.016802164,easy,mid,21,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,1,0.016802164,0,0.5,1
57,0.016480664,hard,mid,22,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,0,0.016480664,0,0.5,1
57,0.016813739,easy,mid,23,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,1,0.016813739,0,0.5,1
57,0.015864573,hard,mid,24,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,0,0.015864573,0,0.5,1
57,0.015729693,hard,mid,25,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,0,0.015729693,0,0.5,1
57,0.016181567,hard,mid,26,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,0,0.016181567,0,0.5,1
57,0.015593347,hard,mid,27,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,0,0.015593347,0,0.5,1
57,0.016378989,hard,mid,28,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,0,0.016378989,0,0.5,1
57,0.016324617,easy,mid,29,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,1,0.016324617,0,0.5,1
57,0.015952345,easy,mid,30,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,1,0.015952345,0,0.5,1
57,0.0159795,easy,mid,31,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,1,0.0159795,0,0.5,1
57,0.016551583,hard,mid,32,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,0,0.016551583,0,0.5,1
57,0.017008717,easy,mid,33,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,1,0.017008717,0,0.5,1
57,0.016327736,hard,mid,34,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,0,0.016327736,0,0.5,1
57,0.016088715,easy,mid,35,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,1,0.016088715,0,0.5,1
57,0.016078092,hard,mid,36,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,0,0.016078092,0,0.5,1
57,0.015509821,hard,mid,37,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,0,0.015509821,0,0.5,1
57,0.016392552,easy,mid,38,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,1,0.016392552,0,0.5,1
57,0.016560887,hard,mid,39,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,0,0.016560887,0,0.5,1
57,0.015138609,hard,mid,40,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,0,0.015138609,0,0.5,1
57,0.015660787,easy,mid,41,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,1,0.015660787,0,0.5,1
57,0.015609055,hard,mid,43,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,0,0.015609055,0,0.5,1
57,0.015554393,hard,mid,44,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,0,0.015554393,0,0.5,1
57,0.016029951,hard,mid,45,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,0,0.016029951,0,0.5,1
57,0.016835388,hard,mid,46,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,0,0.016835388,0,0.5,1
57,0.015381893,easy,mid,47,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,1,0.015381893,0,0.5,1
57,0.016092709,hard,mid,48,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,0,0.016092709,0,0.5,1
57,0.016911593,easy,mid,49,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,1,0.016911593,0,0.5,1
57,0.015917725,hard,mid,50,demand_aversive,demand_aversive,no_demand_aversive,no_demand_aversive,demand_avoid,0,0.015917725,0,0.5,1
58,0.008905495,easy,mid,1,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.008905495,0,0.5,1
58,0.006788073,easy,mid,2,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006788073,0,0.5,1
58,0.005560876,easy,mid,3,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.005560876,0,0.5,1
58,0.006839898,easy,mid,4,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006839898,0,0.5,1
58,0.010249857,easy,mid,5,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010249857,0,0.5,1
58,0.010325655,easy,mid,6,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010325655,0,0.5,1
58,0.010637984,easy,mid,7,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010637984,0,0.5,1
58,0.010148913,easy,mid,8,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010148913,0,0.5,1
58,0.009981961,easy,mid,9,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.009981961,0,0.5,1
58,0.010582647,easy,mid,10,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010582647,0,0.5,1
58,0.005639151,easy,mid,11,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.005639151,0,0.5,1
58,0.010465137,easy,mid,12,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010465137,0,0.5,1
58,0.010286606,easy,mid,13,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010286606,0,0.5,1
58,0.010457086,easy,mid,14,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010457086,0,0.5,1
58,0.010042189,easy,mid,15,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010042189,0,0.5,1
58,0.010186783,easy,mid,16,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010186783,0,0.5,1
58,0.006843484,easy,mid,17,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006843484,0,0.5,1
58,0.010182577,easy,mid,18,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010182577,0,0.5,1
58,0.009632605,easy,mid,19,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.009632605,0,0.5,1
58,0.005416047,easy,mid,20,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.005416047,0,0.5,1
58,0.005742961,easy,mid,21,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.005742961,0,0.5,1
58,0.010598578,easy,mid,22,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010598578,0,0.5,1
58,0.010130775,easy,mid,23,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010130775,0,0.5,1
58,0.010275421,easy,mid,24,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010275421,0,0.5,1
58,0.006853816,easy,mid,25,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006853816,0,0.5,1
58,0.006945659,hard,mid,26,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.006945659,0,0.5,1
58,0.010192186,easy,mid,27,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010192186,0,0.5,1
58,0.00674697,hard,mid,28,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.00674697,0,0.5,1
58,0.006733943,easy,mid,29,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006733943,0,0.5,1
58,0.010182854,easy,mid,30,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010182854,0,0.5,1
58,0.010230283,easy,mid,31,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010230283,0,0.5,1
58,0.010541806,easy,mid,32,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010541806,0,0.5,1
58,0.010996968,easy,mid,33,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010996968,0,0.5,1
58,0.010413687,easy,mid,34,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010413687,0,0.5,1
58,0.010775896,easy,mid,35,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010775896,0,0.5,1
58,0.006502553,easy,mid,36,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006502553,0,0.5,1
58,0.007003945,easy,mid,37,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.007003945,0,0.5,1
58,0.006566696,easy,mid,38,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006566696,0,0.5,1
58,0.010573421,easy,mid,39,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010573421,0,0.5,1
58,0.006032462,easy,mid,40,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006032462,0,0.5,1
58,0.006119774,easy,mid,41,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006119774,0,0.5,1
58,0.006683392,easy,mid,42,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006683392,0,0.5,1
58,0.006936082,easy,mid,43,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006936082,0,0.5,1
58,0.01033186,easy,mid,44,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.01033186,0,0.5,1
58,0.010342356,easy,mid,45,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010342356,0,0.5,1
58,0.010391174,easy,mid,46,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010391174,0,0.5,1
58,0.006740958,hard,mid,47,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.006740958,0,0.5,1
58,0.01013574,easy,mid,48,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.01013574,0,0.5,1
58,0.010118652,easy,mid,49,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010118652,0,0.5,1
58,0.006754756,easy,mid,50,demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006754756,0,0.5,1
59,0.010431846,hard,mid,1,demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,0,0.010431846,0,0.5,1
59,0.010943833,easy,mid,2,demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,1,0.010943833,0,0.5,1
59,0.006818846,easy,mid,3,demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,1,0.006818846,0,0.5,1
59,0.00622319,hard,mid,4,demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,0,0.00622319,0,0.5,1
59,0.006430457,easy,mid,5,demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,1,0.006430457,0,0.5,1
59,0.010102154,hard,mid,6,demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,0,0.010102154,0,0.5,1
59,0.006688957,easy,mid,7,demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,1,0.006688957,0,0.5,1
59,0.009985839,easy,mid,8,demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,1,0.009985839,0,0.5,1
59,0.010570882,easy,mid,9,demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,1,0.010570882,0,0.5,1
59,0.009613799,hard,mid,10,demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,0,0.009613799,0,0.5,1
59,0.010097187,hard,mid,11,demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,0,0.010097187,0,0.5,1
59,0.00518845,hard,mid,12,demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,0,0.00518845,0,0.5,1
59,0.006409652,easy,mid,13,demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,1,0.006409652,0,0.5,1
59,0.011338811,easy,mid,14,demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,1,0.011338811,0,0.5,1
59,0.01105808,hard,mid,15,demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_aversive,no_demand_avoid,0,0.01105808,0,0.5,1
