,END,Phase,Block,TrialN,NbackLevel,ISI,Letter_Resp,Letter_RT,Letter_Accuracy,Trial_A_measure,Trial_ACC,Trial_RT,TrialCountCali,CaliEnd_A_measure,ISI_calibrated,TrialIndex,TrialNumber_total,TrialNumber_valid,CueLearning,TrialDemandLearning,CueMapping,OfflineRatingTimePoint,CueFigure,TrialDemand,OfflineRating,OfflineRatingRT,PhaseType,CueLeft,CueDemandLeft,CueRight,CueDemandRight,Choice,ChoiceDemand,TaskDemand,ChoiceRT,CueCheck,CueDemandCheck,CorrectAnswer,Answer,AnswerDemand,AnswerRT,AnswerACC,DemandRatingQuesIndex,QuesTLX,DemandLevel,DemandRating,DemandRatingRT,PID,Age,Gender,BAI_bis,BAI_bas_d,BAI_bas_rr,BAI_bas_fs,NFC,BFI_ext,BFI_agr,BFI_con,BFI_neu,BFI_open,UPPS_lps,UPPS_lpm,UPPS_pu,UPPS_ss,Task_A_measure,Task_ACC,Task_RT,Task_RT_z,cue_i_on_zyg_values,cue_i_on_zyg_zvalues,cue_e_on_zyg_values,cue_e_on_zyg_zvalues,cue_i_on_cor_values,cue_i_on_cor_zvalues,cue_e_on_cor_values,cue_e_on_cor_zvalues,cue_i_on_scr_values,cue_i_on_scr_zvalues,cue_e_on_scr_values,cue_e_on_scr_zvalues,cue_e_true_zyg_values,cue_e_true_zyg_zvalues,cue_e_true_cor_values,cue_e_true_cor_zvalues,cue_e_true_scr_values,cue_e_true_scr_zvalues,cue_e_false_zyg_values,cue_e_false_zyg_zvalues,cue_e_false_cor_values,cue_e_false_cor_zvalues,cue_e_false_scr_values,cue_e_false_scr_zvalues,OfflineRating_z,cue_i_off_zyg_values,cue_i_off_zyg_zvalues,cue_i_off_cor_values,cue_i_off_cor_zvalues,cue_i_off_scr_values,cue_i_off_scr_zvalues,DemandRating_z
0,240617_145553,PRACTICE,0.0,1,1.0,1250.0,,,,,,,,,,15.0,1.0,1.0,cue2.png,Easy,B,,,,,,,,,,,,,,,,,,,,,,,,,,,16,28,Female,1.2857142857142858,0.5,0.4,1.25,2.611111111111111,2.0,2.3333333333333335,2.3333333333333335,2.0,2.2222222222222223,1.75,2.0,1.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,240617_150117,LEARNING,1.0,1,1.0,1250.0,,,,,,,,,,1.0,1.0,1.0,cue2.png,Easy,B,,,,,,,,,,,,,,,,,,,,,,,,,,,16,28,Female,1.2857142857142858,0.5,0.4,1.25,2.611111111111111,2.0,2.3333333333333335,2.3333333333333335,2.0,2.2222222222222223,1.75,2.0,1.75,1.25,0.8333333333333333,0.8571428571428572,0.5816300700011198,1.4555300351967384,,,,,,,,,1.202,-0.6736623714509208,1.61,0.08985796385982624,,,,,,,,,,,,,,,,,,,,
1,240617_150139,LEARNING,1.0,2,3.0,1250.0,,,,,,,,,,2.0,2.0,2.0,cue1.png,Hard,B,,,,,,,,,,,,,,,,,,,,,,,,,,,16,28,Female,1.2857142857142858,0.5,0.4,1.25,2.611111111111111,2.0,2.3333333333333335,2.3333333333333335,2.0,2.2222222222222223,1.75,2.0,1.75,1.25,0.1428571428571428,0.5714285714285714,0.5115817599929869,0.3851496215219778,4.676045059112026e-05,0.38013991568110633,0.0017376191557264688,1.4525228712223257,,,0.00021495294793398524,-0.1729498021611699,1.9700000000000002,0.76407133049648,1.5869999999999997,0.055284360664688316,,,,,,,,,,,,,,,,,,,,
2,240617_150202,LEARNING,1.0,3,1.0,1250.0,,,,,,,,,,3.0,3.0,3.0,cue2.png,Easy,B,,,,,,,,,,,,,,,,,,,,,,,,,,,16,28,Female,1.2857142857142858,0.5,0.4,1.25,2.611111111111111,2.0,2.3333333333333335,2.3333333333333335,2.0,2.2222222222222223,1.75,2.0,1.75,1.25,0.6904761904761906,0.7571428571428572,0.5222902666686827,0.5487820603922288,-0.00029011140520813355,0.13311121359629066,0.00011042500573597673,-0.02758678826489528,0.00017905796936704436,0.29026802716429423,0.00018387740878754097,-0.25516416505283807,1.591,0.054564724978166126,,,,,,,,,,,,,,,,,,,,,,
3,240617_150222,LEARNING,1.0,4,3.0,1250.0,,,,,,,,,,4.0,4.0,4.0,cue1.png,Hard,B,,,,,,,,,,,,,,,,,,,,,,,,,,,16,28,Female,1.2857142857142858,0.5,0.4,1.25,2.611111111111111,2.0,2.3333333333333335,2.3333333333333335,2.0,2.2222222222222223,1.75,2.0,1.75,1.25,0.5476190476190476,0.7142857142857143,0.3946698199899401,-1.401335315651394,-0.0007627829788005146,-0.2134996514161137,0.00013151589189072492,-0.008402338563567082,0.00011326779356760205,0.10422635247640391,0.00021816928401246789,-0.16444056857098796,,,1.456,-0.14163485753370256,,,,,,,,,,,,,,,,,,,,
4,240617_150243,LEARNING,1.0,5,3.0,1250.0,,,,,,,,,,5.0,5.0,5.0,cue1.png,Hard,B,,,,,,,,,,,,,,,,,,,,,,,,,,,16,28,Female,1.2857142857142858,0.5,0.4,1.25,2.611111111111111,2.0,2.3333333333333335,2.3333333333333335,2.0,2.2222222222222223,1.75,2.0,1.75,1.25,0.1428571428571428,0.5714285714285714,0.4886438699963037,0.034644831604485934,3.335468648558819e-05,0.37030944617041434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,240617_150306,LEARNING,1.0,6,1.0,1250.0,,,,,,,,,,6.0,6.0,6.0,cue2.png,Easy,B,,,,,,,,,,,,,,,,,,,,,,,,,,,16,28,Female,1.2857142857142858,0.5,0.4,1.25,2.611111111111111,2.0,2.3333333333333335,2.3333333333333335,2.0,2.2222222222222223,1.75,2.0,1.75,1.25,1.0,1.0,0.6046830300008879,1.8077931641446683,,,,,0.0002392635824447673,0.46051765708982595,0.00042295500838609697,0.37734658367583385,,,2.0469999999999997,0.7467564245674361,,,,,,,,,,,,,,,,,,,,
6,240617_150327,LEARNING,1.0,7,3.0,1250.0,,,,,,,,,,7.0,7.0,7.0,cue1.png,Hard,B,,,,,,,,,,,,,,,,,,,,,,,,,,,16,28,Female,1.2857142857142858,0.5,0.4,1.25,2.611111111111111,2.0,2.3333333333333335,2.3333333333333335,2.0,2.2222222222222223,1.75,2.0,1.75,1.25,0.8333333333333333,0.8571428571428572,0.4334041800058912,-0.8094509391048771,,,-0.0005490063207983596,-0.627411140004143,-0.00018603403022405185,-0.7421403255073195,0.000576589932604898,0.7838076704178706,,,,,,,,,,,,,,,,,,,,,,,,
7,240617_150349,LEARNING,1.0,8,3.0,1250.0,,,,,,,,,,8.0,8.0,8.0,cue1.png,Hard,B,,,,,,,,,,,,,,,,,,,,,,,,,,,16,28,Female,1.2857142857142858,0.5,0.4,1.25,2.611111111111111,2.0,2.3333333333333335,2.3333333333333335,2.0,2.2222222222222223,1.75,2.0,1.75,1.25,0.5476190476190476,0.6142857142857143,0.4406063777730903,-0.6993970145415727,-0.005634628669746435,-3.7860323432211693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,240617_150411,LEARNING,1.0,9,1.0,1250.0,,,,,,,,,,9.0,9.0,9.0,cue2.png,Easy,B,,,,,,,,,,,,,,,,,,,,,,,,,,,16,28,Female,1.2857142857142858,0.5,0.4,1.25,2.611111111111111,2.0,2.3333333333333335,2.3333333333333335,2.0,2.2222222222222223,1.75,2.0,1.75,1.25,1.0,1.0,0.6194299599970691,2.0331351463839615,0.0004032610370573323,0.6415623991898014,-0.0003469968481768695,-0.4436616029641199,3.163974916810643e-05,-0.1266016989316661,-0.00028928467168864123,-1.5069757203576357,2.746,2.2167814251724987,2.902,2.031992543343196,,,,,,,,,,,,,,,,,,,,
